"Numero_Fiche";"Siret_Certificateur";"Nom_Certificateur"
"RNCP24429";"	19931238000017";"UNIVERSITE PARIS XIII PARIS NORD VILLETANEUSE"
"RNCP24429";"	19561718800600";"UNIVERSITE DE BRETAGNE SUD (UBS)"
"RNCP24429";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24429";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24429";"	19511296600799";"UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE (URCA)"
"RNCP24429";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24429";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24429";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24430";"	19202664900264";"UNIVERSITE DE CORSE P PAOLI"
"RNCP24430";"	19331766600017";"UNIVERSITE BORDEAUX MONTAIGNE BORDEAUX III"
"RNCP24430";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24430";"	13002059700014";"UNIVERSITE DE LA GUYANE"
"RNCP24430";"	19730858800015";"UNIVERSITE SAVOIE MONT BLANC"
"RNCP24430";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24430";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24430";"	13002566100013";"UNIVERSITE COTE D'AZUR"
"RNCP24430";"	19594403800205";"UNIVERSITE DU LITTORAL COTE D OPALE"
"RNCP24430";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24430";"	13000322100012";"UNIVERSITE DE NOUVELLE CALEDONIE"
"RNCP24430";"	19450855200016";"UNIVERSITE D'ORLEANS"
"RNCP24430";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24430";"	19660437500010";"UNIVERSITE DE PERPIGNAN VIA DOMITIA (UPVD)"
"RNCP24430";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24430";"	19971585500011";"UNIVERSITE DES ANTILLES"
"RNCP24430";"	19720916600010";"UNIVERSITE DU MANS"
"RNCP24430";"	19490970100303";"UNIVERSITE D'ANGERS"
"RNCP24430";"	19640251500270";"UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR (UPPA)"
"RNCP24430";"	19141408500016";"UNIVERSITE DE CAEN NORMANDIE"
"RNCP24430";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24430";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24430";"	19931238000017";"UNIVERSITE PARIS XIII PARIS NORD VILLETANEUSE"
"RNCP24430";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24430";"	19624401600016";"UNIVERSITE D ARTOIS"
"RNCP24430";"	19370800500478";"UNIVERSITE DE TOURS"
"RNCP24430";"	19421095100423";"UNIVERSITE JEAN MONNET SAINT ETIENNE"
"RNCP24430";"	19911975100014";"UNIVERSITE D EVRY VAL D ESSONNE"
"RNCP24430";"	13002612300013";"UNIVERSITE GUSTAVE EIFFEL"
"RNCP24430";"	13002573700011";"UNIVERSITE PARIS CITE"
"RNCP24430";"	19762762300097";"UNIVERSITE LE HAVRE NORMANDIE"
"RNCP24430";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24430";"	19251215000363";"UNIVERSITE DE BESANCON - UNIVERSITE DE FRANCHE-COMTE"
"RNCP24430";"	19170032700015";"LA ROCHELLE UNIVERSITE - UNIVERSITE DE LA ROCHELLE"
"RNCP24430";"	13002338500193";"SORBONNE UNIVERSITE - POLYTECH SORBONNE"
"RNCP24430";"	19987001500013";"UNIVERSITE DE LA POLYNESIE FRANCAISE"
"RNCP24430";"	19811201300018";"INSTITUT NATIONAL UNIVERSITAIRE JEAN-FRANCOIS CHAMPOLLION"
"RNCP24430";"	13000375900011";"UNIVERSITE DE NIMES"
"RNCP24430";"	13002597600015";"CY CERGY PARIS UNIVERSITE"
"RNCP24430";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24430";"	19870669900321";"UNIVERSITE DE LIMOGES"
"RNCP24430";"	19751717000019";"UNIVERSITE PARIS 1 PANTHEON SORBONNE"
"RNCP24430";"	19941111700013";"UNIVERSITE PARIS EST CRETEIL VAL DE MARNE"
"RNCP24430";"	19692437700282";"UNIVERSITE LYON 3 JEAN MOULIN"
"RNCP24430";"	19860856400375";"UNIVERSITE DE POITIERS"
"RNCP24430";"	19561718800600";"UNIVERSITE DE BRETAGNE SUD (UBS)"
"RNCP24430";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24430";"	19781944400013";"UNIVERSITE VERSAILLES ST QUENTIN YVELINE"
"RNCP24430";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24430";"	19931827000014";"UNIVERSITE DE PARIS VIII.PARIS VINCENNES    "
"RNCP24430";"	19840685200204";"AVIGNON UNIVERSITE"
"RNCP24430";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24430";"	19681166500013";"UNIVERSITE DE HAUTE ALSACE"
"RNCP24430";"	19761904200017";"UNIVERSITE DE ROUEN NORMANDIE"
"RNCP24430";"	19350937900015";"UNIVERSITE RENNES  II  HAUTE BRETAGNE"
"RNCP24430";"	19511296600799";"UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE (URCA)"
"RNCP24430";"	19974478000016";"UNIVERSITE DE LA REUNION"
"RNCP24430";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24432";"	19720916600010";"UNIVERSITE DU MANS"
"RNCP24432";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24432";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24432";"	19840685200204";"AVIGNON UNIVERSITE"
"RNCP24432";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24432";"	13002338500011";"SORBONNE UNIVERSITE"
"RNCP24432";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24432";"	19350937900015";"UNIVERSITE RENNES  II  HAUTE BRETAGNE"
"RNCP24432";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24432";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24432";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24432";"	19751717000019";"UNIVERSITE PARIS 1 PANTHEON SORBONNE"
"RNCP24432";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24432";"	19860856400375";"UNIVERSITE DE POITIERS"
"RNCP24432";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24432";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24432";"	19370800500478";"UNIVERSITE DE TOURS"
"RNCP24432";"	19251215000363";"UNIVERSITE DE BESANCON - UNIVERSITE DE FRANCHE-COMTE"
"RNCP24432";"	19331766600017";"UNIVERSITE BORDEAUX MONTAIGNE BORDEAUX III"
"RNCP24432";"	19640251500270";"UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR (UPPA)"
"RNCP24432";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24432";"	19660437500010";"UNIVERSITE DE PERPIGNAN VIA DOMITIA (UPVD)"
"RNCP24432";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24432";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24432";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24432";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24433";"	19974478000016";"UNIVERSITE DE LA REUNION"
"RNCP24433";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24433";"	13002566100013";"UNIVERSITE COTE D'AZUR"
"RNCP24433";"	13002573700011";"UNIVERSITE PARIS CITE"
"RNCP24433";"	19860856400375";"UNIVERSITE DE POITIERS"
"RNCP24433";"	19870669900321";"UNIVERSITE DE LIMOGES"
"RNCP24433";"	13002597600015";"CY CERGY PARIS UNIVERSITE"
"RNCP24433";"	19941111700013";"UNIVERSITE PARIS EST CRETEIL VAL DE MARNE"
"RNCP24433";"	19987001500013";"UNIVERSITE DE LA POLYNESIE FRANCAISE"
"RNCP24433";"	19762762300097";"UNIVERSITE LE HAVRE NORMANDIE"
"RNCP24433";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24433";"	19490970100303";"UNIVERSITE D'ANGERS"
"RNCP24433";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24433";"	19692437700282";"UNIVERSITE LYON 3 JEAN MOULIN"
"RNCP24433";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24433";"	19350937900015";"UNIVERSITE RENNES  II  HAUTE BRETAGNE"
"RNCP24433";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24433";"	19640251500270";"UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR (UPPA)"
"RNCP24433";"	19781944400013";"UNIVERSITE VERSAILLES ST QUENTIN YVELINE"
"RNCP24433";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24433";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24433";"	13002338500011";"SORBONNE UNIVERSITE"
"RNCP24433";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24433";"	19660437500010";"UNIVERSITE DE PERPIGNAN VIA DOMITIA (UPVD)"
"RNCP24433";"	19370800500478";"UNIVERSITE DE TOURS"
"RNCP24433";"	19931827000014";"UNIVERSITE DE PARIS VIII.PARIS VINCENNES    "
"RNCP24433";"	19251215000363";"UNIVERSITE DE BESANCON - UNIVERSITE DE FRANCHE-COMTE"
"RNCP24433";"	13002612300013";"UNIVERSITE GUSTAVE EIFFEL"
"RNCP24433";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24433";"	19331766600017";"UNIVERSITE BORDEAUX MONTAIGNE BORDEAUX III"
"RNCP24433";"	19170032700015";"LA ROCHELLE UNIVERSITE - UNIVERSITE DE LA ROCHELLE"
"RNCP24433";"	19450855200016";"UNIVERSITE D'ORLEANS"
"RNCP24433";"	19421095100423";"UNIVERSITE JEAN MONNET SAINT ETIENNE"
"RNCP24433";"	19931238000017";"UNIVERSITE PARIS XIII PARIS NORD VILLETANEUSE"
"RNCP24433";"	13000322100012";"UNIVERSITE DE NOUVELLE CALEDONIE"
"RNCP24433";"	19730858800015";"UNIVERSITE SAVOIE MONT BLANC"
"RNCP24433";"	19720916600010";"UNIVERSITE DU MANS"
"RNCP24433";"	19761904200017";"UNIVERSITE DE ROUEN NORMANDIE"
"RNCP24433";"	19511296600799";"UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE (URCA)"
"RNCP24433";"	19141408500016";"UNIVERSITE DE CAEN NORMANDIE"
"RNCP24433";"	19624401600016";"UNIVERSITE D ARTOIS"
"RNCP24433";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24433";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24433";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24433";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24433";"	19971585500011";"UNIVERSITE DES ANTILLES"
"RNCP24433";"	19811201300018";"INSTITUT NATIONAL UNIVERSITAIRE JEAN-FRANCOIS CHAMPOLLION"
"RNCP24433";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24433";"	19594403800205";"UNIVERSITE DU LITTORAL COTE D OPALE"
"RNCP24433";"	19751717000019";"UNIVERSITE PARIS 1 PANTHEON SORBONNE"
"RNCP24433";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24434";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24434";"	13002338500011";"SORBONNE UNIVERSITE"
"RNCP24434";"	13001835100010";"UNIVERSITE DE BORDEAUX"
"RNCP24434";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24434";"	19911975100014";"UNIVERSITE D EVRY VAL D ESSONNE"
"RNCP24434";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24434";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24434";"	13002602400054";"UNIVERSITE PARIS-SACLAY"
"RNCP24434";"	19370800500478";"UNIVERSITE DE TOURS"
"RNCP24434";"	19640251500270";"UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR (UPPA)"
"RNCP24434";"	19762762300097";"UNIVERSITE LE HAVRE NORMANDIE"
"RNCP24434";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24434";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24434";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24434";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24434";"	19860856400375";"UNIVERSITE DE POITIERS"
"RNCP24434";"	19660437500010";"UNIVERSITE DE PERPIGNAN VIA DOMITIA (UPVD)"
"RNCP24434";"	19761904200017";"UNIVERSITE DE ROUEN NORMANDIE"
"RNCP24434";"	19141408500016";"UNIVERSITE DE CAEN NORMANDIE"
"RNCP24434";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24434";"	19251215000363";"UNIVERSITE DE BESANCON - UNIVERSITE DE FRANCHE-COMTE"
"RNCP24434";"	19730858800015";"UNIVERSITE SAVOIE MONT BLANC"
"RNCP24434";"	19811201300018";"INSTITUT NATIONAL UNIVERSITAIRE JEAN-FRANCOIS CHAMPOLLION"
"RNCP24434";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24434";"	13002612300013";"UNIVERSITE GUSTAVE EIFFEL"
"RNCP24434";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24434";"	19870669900321";"UNIVERSITE DE LIMOGES"
"RNCP24434";"	19931827000014";"UNIVERSITE DE PARIS VIII.PARIS VINCENNES    "
"RNCP24434";"	13002566100013";"UNIVERSITE COTE D'AZUR"
"RNCP24434";"	19350937900015";"UNIVERSITE RENNES  II  HAUTE BRETAGNE"
"RNCP24434";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24434";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24434";"	19421095100423";"UNIVERSITE JEAN MONNET SAINT ETIENNE"
"RNCP24434";"	13002573700011";"UNIVERSITE PARIS CITE"
"RNCP24435";"	19251215000363";"UNIVERSITE DE BESANCON - UNIVERSITE DE FRANCHE-COMTE"
"RNCP24435";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24435";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24435";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24435";"	19811201300018";"INSTITUT NATIONAL UNIVERSITAIRE JEAN-FRANCOIS CHAMPOLLION"
"RNCP24435";"	19730858800015";"UNIVERSITE SAVOIE MONT BLANC"
"RNCP24435";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24435";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24435";"	19860856400375";"UNIVERSITE DE POITIERS"
"RNCP24435";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24435";"	19511296600799";"UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE (URCA)"
"RNCP24435";"	19931827000014";"UNIVERSITE DE PARIS VIII.PARIS VINCENNES    "
"RNCP24435";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24435";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24435";"	19761904200017";"UNIVERSITE DE ROUEN NORMANDIE"
"RNCP24435";"	13002573700011";"UNIVERSITE PARIS CITE"
"RNCP24435";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24435";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24435";"	13002566100013";"UNIVERSITE COTE D'AZUR"
"RNCP24435";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24435";"	13001835100010";"UNIVERSITE DE BORDEAUX"
"RNCP24435";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24435";"	19141408500016";"UNIVERSITE DE CAEN NORMANDIE"
"RNCP24435";"	19931238000017";"UNIVERSITE PARIS XIII PARIS NORD VILLETANEUSE"
"RNCP24435";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24435";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24435";"	19490970100303";"UNIVERSITE D'ANGERS"
"RNCP24435";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24435";"	13000375900011";"UNIVERSITE DE NIMES"
"RNCP24435";"	19350937900015";"UNIVERSITE RENNES  II  HAUTE BRETAGNE"
"RNCP24436";"	79851577100037";"ASPIS FORMATION"
"RNCP24437";"	79127226300017";"DAC ITECOM"
"RNCP24440";"	11007001800012";"MINISTERE DE L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE"
"RNCP24442";"	11007001800012";"MINISTERE DE L'AGRICULTURE ET DE LA SOUVERAINETE ALIMENTAIRE"
"RNCP24461";"	19681166500013";"UNIVERSITE DE HAUTE ALSACE"
"RNCP24461";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24461";"	13001835100010";"UNIVERSITE DE BORDEAUX"
"RNCP24461";"	19141408500016";"UNIVERSITE DE CAEN NORMANDIE"
"RNCP24461";"	13002597600015";"CY CERGY PARIS UNIVERSITE"
"RNCP24461";"	19202664900264";"UNIVERSITE DE CORSE P PAOLI"
"RNCP24461";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24461";"	13002573700011";"UNIVERSITE PARIS CITE"
"RNCP24461";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24461";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24461";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24461";"	19931238000017";"UNIVERSITE PARIS XIII PARIS NORD VILLETANEUSE"
"RNCP24461";"	19870669900321";"UNIVERSITE DE LIMOGES"
"RNCP24461";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24461";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24461";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24461";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24461";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24461";"	19421095100423";"UNIVERSITE JEAN MONNET SAINT ETIENNE"
"RNCP24461";"	19761904200017";"UNIVERSITE DE ROUEN NORMANDIE"
"RNCP24461";"	19931827000014";"UNIVERSITE DE PARIS VIII.PARIS VINCENNES    "
"RNCP24461";"	19941111700013";"UNIVERSITE PARIS EST CRETEIL VAL DE MARNE"
"RNCP24461";"	19511296600799";"UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE (URCA)"
"RNCP24461";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24461";"	19971585500011";"UNIVERSITE DES ANTILLES"
"RNCP24461";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24461";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24461";"	19350937900015";"UNIVERSITE RENNES  II  HAUTE BRETAGNE"
"RNCP24461";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24461";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24462";"	19692437700282";"UNIVERSITE LYON 3 JEAN MOULIN"
"RNCP24462";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24462";"	19860856400375";"UNIVERSITE DE POITIERS"
"RNCP24462";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24462";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24462";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24462";"	19331766600017";"UNIVERSITE BORDEAUX MONTAIGNE BORDEAUX III"
"RNCP24462";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24462";"	19141408500016";"UNIVERSITE DE CAEN NORMANDIE"
"RNCP24462";"	19370800500478";"UNIVERSITE DE TOURS"
"RNCP24462";"	13003051300019";"UNIVERSITE DE RENNES"
"RNCP24462";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24462";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24462";"	13002338500011";"SORBONNE UNIVERSITE"
"RNCP24462";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24462";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24462";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24462";"	19511296600799";"UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE (URCA)"
"RNCP24462";"	19761904200017";"UNIVERSITE DE ROUEN NORMANDIE"
"RNCP24462";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24462";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24462";"	19941111700013";"UNIVERSITE PARIS EST CRETEIL VAL DE MARNE"
"RNCP24462";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24462";"	19931827000014";"UNIVERSITE DE PARIS VIII.PARIS VINCENNES    "
"RNCP24462";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24462";"	13002566100013";"UNIVERSITE COTE D'AZUR"
"RNCP24462";"	19751717000019";"UNIVERSITE PARIS 1 PANTHEON SORBONNE"
"RNCP24462";"	19251215000363";"UNIVERSITE DE BESANCON - UNIVERSITE DE FRANCHE-COMTE"
"RNCP24464";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24464";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24465";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24465";"	19311384200010";"UNIVERSITE PAUL SABATIER TOULOUSE III"
"RNCP24465";"	19753471200017";"CONSERVATOIRE NATIONAL DES ARTS ET METIERS"
"RNCP24465";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24465";"	19751717000019";"UNIVERSITE PARIS 1 PANTHEON SORBONNE"
"RNCP24465";"	13002574500014";"UNIVERSITE POLYTECHNIQUE HAUTS-DE-FRANCE (UPHF)"
"RNCP24465";"	19490970100303";"UNIVERSITE D'ANGERS"
"RNCP24465";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24465";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24465";"	13002573700011";"UNIVERSITE PARIS CITE"
"RNCP24465";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24465";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24465";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24465";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24465";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24465";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24465";"	19974478000016";"UNIVERSITE DE LA REUNION"
"RNCP24466";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24466";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24466";"	13002566100013";"UNIVERSITE COTE D'AZUR"
"RNCP24466";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24466";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24466";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24466";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24466";"	19290346600014";"UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO)"
"RNCP24466";"	13001835100010";"UNIVERSITE DE BORDEAUX"
"RNCP24467";"	19251215000363";"UNIVERSITE DE BESANCON - UNIVERSITE DE FRANCHE-COMTE"
"RNCP24467";"	19341089100017";"UNIVERSITE MONTPELLIER III PAUL VALERY"
"RNCP24467";"	19450855200016";"UNIVERSITE D'ORLEANS"
"RNCP24467";"	13001550600012";"UNIVERSITE DE LORRAINE"
"RNCP24467";"	19311383400017";"UNIVERSITE TOULOUSE II"
"RNCP24467";"	13002974700016";"NANTES UNIVERSITE"
"RNCP24467";"	19860856400375";"UNIVERSITE DE POITIERS"
"RNCP24467";"	13002566100013";"UNIVERSITE COTE D'AZUR"
"RNCP24467";"	13002573700011";"UNIVERSITE PARIS CITE"
"RNCP24467";"	19691775100014";"UNIVERSITE LYON 2 A ET L LUMIERE"
"RNCP24467";"	19870669900321";"UNIVERSITE DE LIMOGES"
"RNCP24467";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24467";"	19141408500016";"UNIVERSITE DE CAEN NORMANDIE"
"RNCP24467";"	19761904200017";"UNIVERSITE DE ROUEN NORMANDIE"
"RNCP24467";"	19801344300017";"UNIVERSITE AMIENS PICARDIE JULES VERNE"
"RNCP24467";"	19211237300019";"UNIVERSITE DIJON BOURGOGNE"
"RNCP24467";"	13000545700010";"UNIVERSITE DE STRASBOURG"
"RNCP24467";"	13002338500011";"SORBONNE UNIVERSITE"
"RNCP24467";"	19331766600017";"UNIVERSITE BORDEAUX MONTAIGNE BORDEAUX III"
"RNCP24467";"	19751719600014";"UNIVERSITE PARIS III SORBONNE NOUVELLE"
"RNCP24467";"	11004401300040";"MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE"
"RNCP24467";"	19931827000014";"UNIVERSITE DE PARIS VIII.PARIS VINCENNES    "
"RNCP24467";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24467";"	13002608100013";"UNIVERSITE GRENOBLE ALPES"
"RNCP24467";"	13002806100013";"UNIVERSITE CLERMONT AUVERGNE"
"RNCP24467";"	19370800500478";"UNIVERSITE DE TOURS"
"RNCP24467";"	13001533200013";"UNIVERSITE D'AIX MARSEILLE"
"RNCP24468";"	19971585500011";"UNIVERSITE DES ANTILLES"
"RNCP24468";"	19921204400010";"UNIVERSITE PARIS NANTERRE"
"RNCP24468";"	13002975400012";"UNIVERSITE DE LILLE"
"RNCP24468";"	19730858800015";"UNIVERSITE SAVOIE MONT BLANC"
"RNCP24468";"	19331766600017";"UNIVERSITE BORDEAUX MONTAIGNE BORDEAUX III"
"RNCP24468";"	19202664900264";"UNIVERSITE DE CORSE P PAOLI"
"RNCP24468";"	19931238000017";"UNIVERSITE PARIS XIII PARIS NORD VILLETANEUSE"
"RNCP24468";"	19692437700282";"UNIVERSITE LYON 3 JEAN MOULIN"
"RNCP24468";"	19751719600014";"UNIVERSITE PARIS III SORBONNE NOUVELLE"
"RNCP24468";"	19311383400017";"UNIVERSITE TOULOUSE II"
